Industry Group	Symbol	Company Name	Announcement Date	Due Date	Distribution Date	Distribution Method	Amount (SAR /Share)
Transportation	4040	Saudi Public Transport Co.	11/03/2006	05-16-2006	04-19-2006	Account Transfer	0.6
Transportation	4040	Saudi Public Transport Co.	02-26-2007	05-20-2007	04-24-2007	Account Transfer	0.7
Transportation	4040	Saudi Public Transport Co.	03/01/2008	05/12/2008	04-20-2008	Personal Pickup	0.5
Transportation	4040	Saudi Public Transport Co.	02-23-2009	04-26-2009	04/05/2009	Account Transfer	0.5
Transportation	4040	Saudi Public Transport Co.	01-23-2011	04-20-2011	04/03/2011	Account Transfer	0.5
Transportation	4040	Saudi Public Transport Co.	02-19-2012	04-23-2012	04/01/2012	Account Transfer	0.5
Transportation	4040	Saudi Public Transport Co.	01/06/2013	04-29-2013	04/07/2013	Account Transfer	0.5
Transportation	4040	Saudi Public Transport Co.	02-24-2014	04-13-2014	03-31-2014	Account Transfer	0.5
Transportation	4040	Saudi Public Transport Co.	01-27-2015	05/03/2015	04-20-2015	Account Transfer	0.75
Transportation	4040	Saudi Public Transport Co.	02-23-2015	05/03/2015	04-20-2015	Account Transfer	0.5
Transportation	4040	Saudi Public Transport Co.	01/05/2016	04-25-2016	04/11/2016	Account Transfer	0.5
Transportation	4040	Saudi Public Transport Co.	01-24-2017	04/10/2017	03-27-2017	Account Transfer	0.5
Transportation	4040	Saudi Public Transport Co.	01-29-2018	05-13-2018	04-29-2018	Account Transfer	0.5
Retailing	4050	Saudi Automotive Services Co.	04-16-2002	07/11/2002	06-18-2002	Personal Pickup	2.5
Retailing	4050	Saudi Automotive Services Co.	04/06/2004	07-14-2004	05-26-2004	Personal Pickup	2.5
Retailing	4050	Saudi Automotive Services Co.	02-26-2005	05-21-2005	05/02/2005	Personal Pickup	3.5
Retailing	4050	Saudi Automotive Services Co.	12/01/2010	01/04/2011	12/08/2010	Account Transfer	0.5
Retailing	4050	Saudi Automotive Services Co.	12-19-2011	01/11/2012	12-28-2011	Account Transfer	0.5
Retailing	4050	Saudi Automotive Services Co.	02-16-2013	05-25-2013	05/07/2013	Account Transfer	0.5
Retailing	4050	Saudi Automotive Services Co.	02-24-2014	05-25-2014	04-29-2014	Account Transfer	0.75
Retailing	4050	Saudi Automotive Services Co.	07-16-2014	08-14-2014	07-23-2014	Account Transfer	0.75
Retailing	4050	Saudi Automotive Services Co.	11-27-2014	12-17-2014	12/01/2014	Account Transfer	0.75
Retailing	4050	Saudi Automotive Services Co.	12-29-2015	05/10/2016	04-20-2016	Account Transfer	0.5
Retailing	4050	Saudi Automotive Services Co.	03-13-2018	06/12/2018	05-22-2018	Account Transfer	0.5
Retailing	4050	Saudi Automotive Services Co.	03-20-2019	05/02/2019	04-22-2019	Account Transfer	0.5
Media and Entertainment	4070	Tihama Advertising and Public Relations Co.	09-13-2004	10-13-2004	09-13-2004	Personal Pickup	3
Media and Entertainment	4070	Tihama Advertising and Public Relations Co.	07-24-2005	10-26-2005	09-26-2005	Personal Pickup	3
Media and Entertainment	4070	Tihama Advertising and Public Relations Co.	05/12/2007	11-20-2007	09-26-2007	Account Transfer	0.75
Media and Entertainment	4070	Tihama Advertising and Public Relations Co.	07-15-2008	11/01/2008	09-22-2008	Account Transfer	1
Media and Entertainment	4070	Tihama Advertising and Public Relations Co.	06/02/2009	10/06/2009	08-26-2009	Account Transfer	1.2
Media and Entertainment	4070	Tihama Advertising and Public Relations Co.	05-22-2011	10/03/2011	08/08/2011	Account Transfer	1.5
Diversified Financials	4080	Aseer Trading Tourism and Manufacturing Co.	08-17-2002		09-25-2002	Personal Pickup	2.5
Diversified Financials	4080	Aseer Trading Tourism and Manufacturing Co.	09/02/2003		09-30-2003	Personal Pickup	2.5
Diversified Financials	4080	Aseer Trading Tourism and Manufacturing Co.	10-25-2004	12/04/2004	10-31-2004	Personal Pickup	7
Diversified Financials	4080	Aseer Trading Tourism and Manufacturing Co.	06-15-2005	08/03/2005	06-30-2005	Personal Pickup	4
Diversified Financials	4080	Aseer Trading Tourism and Manufacturing Co.	01-21-2008	05-27-2008	04-30-2008	Account Transfer	1
Diversified Financials	4080	Aseer Trading Tourism and Manufacturing Co.	12-29-2008	04-29-2009	04/08/2009	Account Transfer	0.5
Diversified Financials	4080	Aseer Trading Tourism and Manufacturing Co.	12-29-2009	05-29-2010	05/05/2010	Account Transfer	0.75
Diversified Financials	4080	Aseer Trading Tourism and Manufacturing Co.	01-19-2011	05-21-2011	04-27-2011	Account Transfer	0.75
Diversified Financials	4080	Aseer Trading Tourism and Manufacturing Co.	12-14-2011	05-30-2012	05-14-2012	Account Transfer	0.75
Diversified Financials	4080	Aseer Trading Tourism and Manufacturing Co.	12-31-2012	05-21-2013	04-22-2013	Account Transfer	1
Diversified Financials	4080	Aseer Trading Tourism and Manufacturing Co.	12-25-2013	05-18-2014	04-28-2014	Account Transfer	1
Diversified Financials	4080	Aseer Trading Tourism and Manufacturing Co.	12-21-2014	04-20-2015	04/01/2015	Account Transfer	1
Diversified Financials	4080	Aseer Trading Tourism and Manufacturing Co.	12-22-2015	04-27-2016	04/11/2016	Account Transfer	1
Diversified Financials	4080	Aseer Trading Tourism and Manufacturing Co.	12-21-2016	05/09/2017	04-23-2017	Account Transfer	1
Real Estate Mgmt & Dev't	4090	Taiba Investments Co.	03-27-2004	05/10/2004	05/01/2004	Personal Pickup	3.5
Real Estate Mgmt & Dev't	4090	Taiba Investments Co.	03-23-2005	07-16-2005	06-28-2005	Personal Pickup	4
Real Estate Mgmt & Dev't	4090	Taiba Investments Co.	03/04/2006	04-29-2006	04/08/2006	Personal Pickup	1.2
Real Estate Mgmt & Dev't	4090	Taiba Investments Co.	06-29-2006	08-15-2006	07-22-2006	Personal Pickup	0.5
Real Estate Mgmt & Dev't	4090	Taiba Investments Co.	02-20-2007	05/02/2007	04/01/2007	Personal Pickup	0.7
Real Estate Mgmt & Dev't	4090	Taiba Investments Co.	03-27-2007	05/05/2007	03-31-2007	Personal Pickup	0.3
Real Estate Mgmt & Dev't	4090	Taiba Investments Co.	07/02/2007	07-28-2007	06-30-2007	Personal Pickup	0.3
Real Estate Mgmt & Dev't	4090	Taiba Investments Co.	09-24-2007	10-31-2007	09-30-2007	Personal Pickup	0.6
Real Estate Mgmt & Dev't	4090	Taiba Investments Co.	02-17-2008	04-30-2008	04/08/2008	Account Transfer	0.3
Real Estate Mgmt & Dev't	4090	Taiba Investments Co.	02-18-2008	04-30-2008	03-31-2008	Account Transfer	0.7
Real Estate Mgmt & Dev't	4090	Taiba Investments Co.	06-17-2008	07-30-2008	06-30-2008	Account Transfer	0.3
Real Estate Mgmt & Dev't	4090	Taiba Investments Co.	09-14-2008	10-29-2008	09-30-2008	Account Transfer	0.3
Real Estate Mgmt & Dev't	4090	Taiba Investments Co.	12-30-2008	04-28-2009	04/07/2008	Account Transfer	0.2
Real Estate Mgmt & Dev't	4090	Taiba Investments Co.	03-25-2009	04-29-2009	03-31-2009	Account Transfer	0.3
Real Estate Mgmt & Dev't	4090	Taiba Investments Co.	06-21-2009	07-21-2009	06-30-2009	Account Transfer	0.3
Real Estate Mgmt & Dev't	4090	Taiba Investments Co.	09-28-2009	10-20-2009	09-30-2009	Account Transfer	0.3
Real Estate Mgmt & Dev't	4090	Taiba Investments Co.	02-24-2010	05-16-2010	04-17-2010	Account Transfer	0.3
Real Estate Mgmt & Dev't	4090	Taiba Investments Co.	03-21-2010	04-27-2010	03-31-2010	Account Transfer	0.3
Real Estate Mgmt & Dev't	4090	Taiba Investments Co.	02-23-2011	05/09/2011	04-19-2011	Account Transfer	0.7
Real Estate Mgmt & Dev't	4090	Taiba Investments Co.	08-21-2011	09-20-2011	08-22-2011	Account Transfer	0.5
Real Estate Mgmt & Dev't	4090	Taiba Investments Co.	09-21-2011	10-18-2011	09-28-2011	Account Transfer	0.25
Real Estate Mgmt & Dev't	4090	Taiba Investments Co.	02-15-2012	04-14-2012	03-31-2012	Account Transfer	0.25
Real Estate Mgmt & Dev't	4090	Taiba Investments Co.	02-16-2012	04-14-2012	03-31-2012	Account Transfer	0.25
Real Estate Mgmt & Dev't	4090	Taiba Investments Co.	04/01/2012	07-14-2012	06-30-2012	Account Transfer	0.25
Real Estate Mgmt & Dev't	4090	Taiba Investments Co.	04/02/2012	10-14-2012	09-30-2012	Account Transfer	0.3
Real Estate Mgmt & Dev't	4090	Taiba Investments Co.	02-24-2013	04-14-2013	03-31-2013	Account Transfer	0.4
Real Estate Mgmt & Dev't	4090	Taiba Investments Co.	02-25-2013	04-14-2013	03-31-2013	Account Transfer	0.3
Real Estate Mgmt & Dev't	4090	Taiba Investments Co.	06-19-2013	07-14-2013	06-30-2013	Account Transfer	0.3
Real Estate Mgmt & Dev't	4090	Taiba Investments Co.	09/05/2013	10/09/2013	09-30-2013	Account Transfer	0.4
Real Estate Mgmt & Dev't	4090	Taiba Investments Co.	02-23-2014	04-17-2014	04/06/2014	Account Transfer	0.4
Real Estate Mgmt & Dev't	4090	Taiba Investments Co.	03/02/2014	04-17-2014	04/06/2014	Account Transfer	0.4
Real Estate Mgmt & Dev't	4090	Taiba Investments Co.	06-23-2014	07-13-2014	06-30-2014	Account Transfer	0.4
Real Estate Mgmt & Dev't	4090	Taiba Investments Co.	07-23-2014	08-18-2014	07-24-2014	Account Transfer	1
Real Estate Mgmt & Dev't	4090	Taiba Investments Co.	09/04/2014	10-20-2014	09-30-2014	Account Transfer	0.5
Real Estate Mgmt & Dev't	4090	Taiba Investments Co.	11/02/2014	11-18-2014	11/03/2014	Account Transfer	0.3
Real Estate Mgmt & Dev't	4090	Taiba Investments Co.	02-19-2015	04-23-2015	04/09/2015	Account Transfer	0.5
Real Estate Mgmt & Dev't	4090	Taiba Investments Co.	04/09/2015	04-23-2015	04/12/2015	Account Transfer	0.5
Real Estate Mgmt & Dev't	4090	Taiba Investments Co.	06-28-2015	07-14-2015	06-30-2015	Account Transfer	0.5
Real Estate Mgmt & Dev't	4090	Taiba Investments Co.	09-29-2015	10-14-2015	09-30-2015	Account Transfer	0.5
Real Estate Mgmt & Dev't	4090	Taiba Investments Co.	02-17-2016	04/11/2016	03-28-2016	Account Transfer	0.5
Real Estate Mgmt & Dev't	4090	Taiba Investments Co.	04-21-2016	05/09/2016	04-25-2016	Account Transfer	0.5
Real Estate Mgmt & Dev't	4090	Taiba Investments Co.	06-27-2016	07-20-2016	06-30-2016	Account Transfer	0.3
Real Estate Mgmt & Dev't	4090	Taiba Investments Co.	09-25-2016	10-13-2016	09-29-2016	Account Transfer	0.4
Real Estate Mgmt & Dev't	4090	Taiba Investments Co.	02-23-2017	04-25-2017	04/12/2017	Account Transfer	0.4
Real Estate Mgmt & Dev't	4090	Taiba Investments Co.	04-13-2017	05-15-2017	04-30-2017	Account Transfer	0.4
Real Estate Mgmt & Dev't	4090	Taiba Investments Co.	07-30-2017	08-15-2017	08/01/2017	Account Transfer	0.4
Real Estate Mgmt & Dev't	4090	Taiba Investments Co.	09-28-2017	10-17-2017	10/02/2017	Account Transfer	0.4
Real Estate Mgmt & Dev't	4090	Taiba Investments Co.	03-25-2018	05/01/2018	04-15-2018	Account Transfer	0.4
Real Estate Mgmt & Dev't	4090	Taiba Investments Co.	05-30-2018	06/12/2018	05-31-2018	Account Transfer	0.4
Real Estate Mgmt & Dev't	4090	Taiba Investments Co.	08/02/2018	08-27-2018	08/07/2018	Account Transfer	0.4
Real Estate Mgmt & Dev't	4090	Taiba Investments Co.	11/05/2018	11-15-2018	11/07/2018	Account Transfer	0.5
Real Estate Mgmt & Dev't	4090	Taiba Investments Co.	03/07/2019	04-18-2019	04/09/2019	Account Transfer	0.5
Real Estate Mgmt & Dev't	4090	Taiba Investments Co.	06/12/2019	06-30-2019	06-16-2019	Account Transfer	0.45
Real Estate Mgmt & Dev't	4090	Taiba Investments Co.	08/04/2019	08-26-2019	08/06/2019	Account Transfer	0.45
Real Estate Mgmt & Dev't	4100	Makkah Construction and Development Co.	01/05/2002	01-21-2002	01/08/2002	By Mail	12
Real Estate Mgmt & Dev't	4100	Makkah Construction and Development Co.	10/06/2002	01-14-2003	01/01/2003	By Mail	12
Real Estate Mgmt & Dev't	4100	Makkah Construction and Development Co.	10/04/2003	12-24-2003	12-22-2003	By Mail	12
Real Estate Mgmt & Dev't	4100	Makkah Construction and Development Co.	09-22-2004	12-25-2004	12/12/2004	By Mail	6
Real Estate Mgmt & Dev't	4100	Makkah Construction and Development Co.	07-31-2005	12-17-2005	11-30-2005	By Mail	6
Real Estate Mgmt & Dev't	4100	Makkah Construction and Development Co.	07/06/2006	12-23-2006	11-15-2006	Account Transfer	1.2
Real Estate Mgmt & Dev't	4100	Makkah Construction and Development Co.	10-20-2007	11-28-2007	11-26-2007	Account Transfer	1.2
Real Estate Mgmt & Dev't	4100	Makkah Construction and Development Co.	07-27-2008	11/01/2008	10-22-2008	Account Transfer	1.2
Real Estate Mgmt & Dev't	4100	Makkah Construction and Development Co.	06-16-2009	08-18-2009	08/12/2009	Account Transfer	1.5
Real Estate Mgmt & Dev't	4100	Makkah Construction and Development Co.	06/05/2010	08-24-2010	08/08/2010	Account Transfer	1.5
Real Estate Mgmt & Dev't	4100	Makkah Construction and Development Co.	05-30-2011	08-24-2011	08-17-2011	Account Transfer	1.5
Real Estate Mgmt & Dev't	4100	Makkah Construction and Development Co.	05-16-2012	07-24-2012	07-18-2012	Account Transfer	2
Real Estate Mgmt & Dev't	4100	Makkah Construction and Development Co.	05/05/2013	07-18-2013	07/07/2013	Account Transfer	2.5
Real Estate Mgmt & Dev't	4100	Makkah Construction and Development Co.	04-24-2014	07/07/2014	06-25-2014	Account Transfer	2.5
Real Estate Mgmt & Dev't	4100	Makkah Construction and Development Co.	04/06/2015	06-28-2015	06-15-2015	Account Transfer	2.5
Real Estate Mgmt & Dev't	4100	Makkah Construction and Development Co.	03-31-2016	06-22-2016	05-31-2016	Account Transfer	2.5
Real Estate Mgmt & Dev't	4100	Makkah Construction and Development Co.	03-23-2017	06/12/2017	05-21-2017	Account Transfer	2.5
Real Estate Mgmt & Dev't	4100	Makkah Construction and Development Co.	04/02/2018	06/06/2018	05-21-2018	Account Transfer	2
Real Estate Mgmt & Dev't	4100	Makkah Construction and Development Co.	03-25-2019	05-22-2019	05/01/2019	Account Transfer	2
Transportation	4110	Batic Investments and Logistics Co.	05-26-2004	09-25-2004	07-18-2004	Account Transfer	7
Transportation	4110	Batic Investments and Logistics Co.	01/09/2005	05-30-2005	05/02/2005	Account Transfer	4
Transportation	4110	Batic Investments and Logistics Co.	02-28-2006	06/11/2006	04-24-2006	Account Transfer	0.8
Transportation	4110	Batic Investments and Logistics Co.	01/01/2014	05/07/2014	04/07/2014	Account Transfer	1
Transportation	4110	Batic Investments and Logistics Co.	07-13-2014	08-20-2014	08/10/2014	Account Transfer	0.5
Transportation	4110	Batic Investments and Logistics Co.	12-31-2014	06/07/2015	05/11/2015	Account Transfer	0.5
Transportation	4110	Batic Investments and Logistics Co.	05-14-2017	06-20-2017	06/06/2017	Account Transfer	0.25
Capital Goods	4140	Saudi Industrial Export Co.	03/12/2003	05-20-2003	04-23-2003	Personal Pickup	4.5
Capital Goods	4140	Saudi Industrial Export Co.	03-19-2004	05-25-2004	04-25-2004	Personal Pickup	2.5
Capital Goods	4140	Saudi Industrial Export Co.	02-20-2005	05/07/2005	04/05/2005	Personal Pickup	5
Capital Goods	4140	Saudi Industrial Export Co.	02/11/2007	05/09/2007	04-18-2007	Account Transfer	1
Capital Goods	4140	Saudi Industrial Export Co.	12-17-2008	04-20-2009	03-23-2009	Account Transfer	1
Capital Goods	4140	Saudi Industrial Export Co.	01/10/2012	04-22-2012	04/02/2012	Account Transfer	0.5
Real Estate Mgmt & Dev't	4150	Arriyadh Development Co.	12-13-2005	05-13-2006	04/04/2006	Account Transfer	0.5
Real Estate Mgmt & Dev't	4150	Arriyadh Development Co.	02-21-2007	07-21-2007	05-29-2007	Account Transfer	0.5
Real Estate Mgmt & Dev't	4150	Arriyadh Development Co.	02-26-2008	04-26-2008	04/08/2008	Account Transfer	0.5
Real Estate Mgmt & Dev't	4150	Arriyadh Development Co.	12-30-2008	06-22-2009	03-31-2009	Account Transfer	0.5
Real Estate Mgmt & Dev't	4150	Arriyadh Development Co.	06-14-2009	08/09/2009	07/05/2009	Account Transfer	0.25
Real Estate Mgmt & Dev't	4150	Arriyadh Development Co.	02-23-2010	06-22-2010	06/01/2010	Account Transfer	0.5
Real Estate Mgmt & Dev't	4150	Arriyadh Development Co.	02-14-2011	05/08/2011	04-19-2011	Account Transfer	1
Real Estate Mgmt & Dev't	4150	Arriyadh Development Co.	01-18-2012	03-27-2012	03/06/2012	Account Transfer	1.25
Real Estate Mgmt & Dev't	4150	Arriyadh Development Co.	07-21-2012	08/08/2012	07-29-2012	Account Transfer	0.65
Real Estate Mgmt & Dev't	4150	Arriyadh Development Co.	02-24-2013	04-27-2013	04-13-2013	Account Transfer	1
Real Estate Mgmt & Dev't	4150	Arriyadh Development Co.	01-20-2014	04-28-2014	04-14-2014	Account Transfer	1.5
Real Estate Mgmt & Dev't	4150	Arriyadh Development Co.	01-15-2015	05-21-2015	04-23-2015	Account Transfer	1
Real Estate Mgmt & Dev't	4150	Arriyadh Development Co.	01-17-2016	05-25-2016	04-28-2016	Account Transfer	1.3
Real Estate Mgmt & Dev't	4150	Arriyadh Development Co.	07-31-2016	08-28-2016	08/11/2016	Account Transfer	0.5
Real Estate Mgmt & Dev't	4150	Arriyadh Development Co.	01-15-2017	04-20-2017	04/05/2017	Account Transfer	0.8
Real Estate Mgmt & Dev't	4150	Arriyadh Development Co.	07/12/2017	08-24-2017	08/10/2017	Account Transfer	0.5
Real Estate Mgmt & Dev't	4150	Arriyadh Development Co.	03/04/2018	05/01/2018	04-16-2018	Account Transfer	0.8
Real Estate Mgmt & Dev't	4150	Arriyadh Development Co.	07-15-2018	08-13-2018	07-29-2018	Account Transfer	0.5
