Name,Date,Open,High,Low,Close,Volume Traded,Value Traded (SAR),No. of Trades
Tadawul All Share Index (TASI),02-24-2014,9023.42,9059.45,9019.25,9057.08,325187426,7879914664.6,120403
Tadawul All Share Index (TASI),02-25-2014,9057.08,9086.22,9020.74,9061.93,326256027,8733596183.95,181139
Tadawul All Share Index (TASI),02-26-2014,9061.93,9069.53,9042.57,9058.54,340357720,8378227001.9,165111
Tadawul All Share Index (TASI),02-27-2014,9058.54,9111.72,9054.71,9106.55,274773922,7508178954.15,134797
Tadawul All Share Index (TASI),03-02-2014,9106.55,9137.58,9045.74,9088.68,341355877,9537687387.6,143000
Tadawul All Share Index (TASI),03-03-2014,9088.68,9088.68,8971.56,9019.98,367697027,9491523141.8,146616
Tadawul All Share Index (TASI),03-04-2014,9019.98,9148.89,9019.98,9148.73,392238397,9850523390.3,140050
Tadawul All Share Index (TASI),03-05-2014,9148.73,9207.24,9098.22,9161.33,439744991,11714688933,179524
Tadawul All Share Index (TASI),03-06-2014,9161.33,9251.88,9161.33,9248.82,316670861,9693718120.95,145888
Tadawul All Share Index (TASI),03-09-2014,9248.82,9355.13,9248.71,9350.6,426336911,11268125859,150837
Tadawul All Share Index (TASI),03-10-2014,9350.6,9362.48,9297.45,9343.78,444551017,11199518722.15,168655
Tadawul All Share Index (TASI),03-11-2014,9343.78,9376.21,9313.4,9354.55,292465688,8974216653.85,147114
Tadawul All Share Index (TASI),03-12-2014,9354.55,9354.55,9293.49,9351.11,281758582,8776744266.35,151518
Tadawul All Share Index (TASI),03-13-2014,9351.11,9406.83,9342.09,9386.08,246024468,8016488894.95,134084
Tadawul All Share Index (TASI),03-16-2014,9386.08,9395.08,9341.09,9378.87,261528331,7468333613.5,124937
Tadawul All Share Index (TASI),03-17-2014,9378.87,9390.64,9356.16,9368.03,359560199,9468542899.2,124913
Tadawul All Share Index (TASI),03-18-2014,9368.03,9401.95,9315.07,9331.69,310833519,8977126178.6,140839
Tadawul All Share Index (TASI),03-19-2014,9331.69,9346.38,9284.95,9318.63,250196711,7434146315.35,123871
Tadawul All Share Index (TASI),03-20-2014,9318.63,9319.77,9259.37,9305.64,268361256,7661319632.15,127544
Tadawul All Share Index (TASI),03-23-2014,9305.64,9428.12,9301.05,9425.21,302495391,8692956452.75,129113
Tadawul All Share Index (TASI),03-24-2014,9425.21,9461.2,9405.06,9429.21,288127849,7871762734.05,121525
Tadawul All Share Index (TASI),03-25-2014,9429.21,9437.91,9402.26,9433.63,228476276,6891917232.6,110784
Tadawul All Share Index (TASI),03-26-2014,9433.63,9450.08,9421.88,9449.92,240141099,7334779063.05,112883
Tadawul All Share Index (TASI),03-27-2014,9449.92,9453.47,9396.63,9423.08,271052171,7961104355.05,133831
Tadawul All Share Index (TASI),03-30-2014,9423.08,9462.98,9423.08,9462.98,251000415,7917730888.9,128420
Tadawul All Share Index (TASI),03-31-2014,9462.98,9474.34,9419.87,9473.71,240039598,7766362038.4,128760
Tadawul All Share Index (TASI),04-01-2014,9473.71,9516.23,9465.51,9516.17,258174185,8134679390.75,134594
Tadawul All Share Index (TASI),04-02-2014,9516.17,9547.09,9505.08,9537.83,282504839,8523844507.95,137573
Tadawul All Share Index (TASI),04-03-2014,9537.83,9572.86,9537.83,9558.46,288068810,9482166396.05,156706
Tadawul All Share Index (TASI),04-06-2014,9558.46,9576.7,9524.28,9531.4,274547491,9144871395.15,156364
Tadawul All Share Index (TASI),04-07-2014,9531.4,9532.2,9444.76,9507.58,299564005,9625669077.6,166708
Tadawul All Share Index (TASI),04-08-2014,9507.58,9566.68,9497.73,9565.28,323215274,11263714115.35,184250
Tadawul All Share Index (TASI),04-09-2014,9565.28,9613.12,9490.15,9543.11,461128692,15683636792.5,271430
Tadawul All Share Index (TASI),04-10-2014,9543.11,9566.78,9476.32,9508.57,297516134,10435247541.9,188431
Tadawul All Share Index (TASI),04-13-2014,9508.57,9508.57,9398.87,9424.95,268302431,9164188445.1,170414
Tadawul All Share Index (TASI),04-14-2014,9424.95,9448.65,9385.41,9445.69,301123833,10499166495.25,183906
Tadawul All Share Index (TASI),04-15-2014,9445.69,9505.37,9445.69,9505.03,322298723,10883119081.85,181782
Tadawul All Share Index (TASI),04-16-2014,9505.03,9524.6,9487.22,9504.33,316220251,10248160979.85,174369
Tadawul All Share Index (TASI),04-17-2014,9504.33,9535.13,9489.6,9530.58,352704715,10490483613.9,179616
Tadawul All Share Index (TASI),04-20-2014,9530.58,9639.82,9527.12,9636.17,365740225,11158340280.95,175479
Tadawul All Share Index (TASI),04-21-2014,9636.17,9663.68,9600.67,9617.76,366889770,11201180158.1,180900
Tadawul All Share Index (TASI),04-22-2014,9617.76,9623.43,9563.53,9606.58,313662155,10433076167.1,172035
Tadawul All Share Index (TASI),04-23-2014,9606.58,9620.55,9528.3,9546.27,409799692,12204464316.15,191268
Tadawul All Share Index (TASI),04-24-2014,9546.27,9565.7,9508.39,9556.64,344989720,10533205476.55,170075
Tadawul All Share Index (TASI),04-27-2014,9556.64,9580.86,9546.32,9574.86,291819900,10587412064.85,185039
Tadawul All Share Index (TASI),04-28-2014,9574.86,9594.68,9555.22,9575.54,337415622,11558673747.7,187240
Tadawul All Share Index (TASI),04-29-2014,9575.54,9611.32,9556.03,9562.93,311511477,10919797657.4,181089
Tadawul All Share Index (TASI),04-30-2014,9562.93,9597.38,9555.21,9585.22,277709838,10125174755.8,173230
Tadawul All Share Index (TASI),05-01-2014,9585.22,9671.81,9568.9,9660.13,298439044,10733647783.4,165356
Tadawul All Share Index (TASI),05-04-2014,9660.13,9770.88,9660.13,9755.35,387389698,12419837746.4,172486
Tadawul All Share Index (TASI),05-05-2014,9755.35,9767.53,9717.76,9740.83,289495730,10030098390.9,149032
Tadawul All Share Index (TASI),05-06-2014,9740.83,9798.62,9727.59,9744.12,303130831,10174118636.9,161460
Tadawul All Share Index (TASI),05-07-2014,9744.12,9751.25,9710.11,9745.09,306490987,10005327480.1,157480
Tadawul All Share Index (TASI),05-08-2014,9745.09,9808.3,9745.09,9787.03,329606827,10559771203.3,167068
Tadawul All Share Index (TASI),05-11-2014,9787.03,9814.7,9738.42,9765.48,319993545,10254457286.85,164357
Tadawul All Share Index (TASI),05-12-2014,9765.48,9781.94,9741.62,9775.85,286015465,10322888681.6,173454
Tadawul All Share Index (TASI),05-13-2014,9775.85,9830.76,9775.85,9816.19,335541692,11971296542.5,191621
Tadawul All Share Index (TASI),05-14-2014,9816.19,9825.86,9793.78,9819.89,369154257,12057028014.6,188951
Tadawul All Share Index (TASI),05-15-2014,9819.89,9826.6,9794.03,9807.37,429806358,12998427804.4,189069
Tadawul All Share Index (TASI),05-18-2014,9807.37,9821.76,9797.09,9809.81,401590049,12223982464.3,186059
Tadawul All Share Index (TASI),05-19-2014,9809.81,9819.02,9680.16,9724.75,506079166,14526318498.9,210839
Tadawul All Share Index (TASI),05-20-2014,9724.75,9765.79,9699.27,9731.47,317796356,10710999618.2,162709
Tadawul All Share Index (TASI),05-21-2014,9731.47,9765.82,9719.85,9765.82,330386092,12619896313.8,197778
Tadawul All Share Index (TASI),05-22-2014,9765.82,9793.73,9749.35,9750.9,420009183,13226472617.4,201232
Tadawul All Share Index (TASI),05-25-2014,9750.9,9780.72,9690.02,9772.48,366763669,11198445879.2,164873
Tadawul All Share Index (TASI),05-26-2014,9772.48,9827.08,9772.48,9821.53,336113142,11346701688.8,164217
Tadawul All Share Index (TASI),05-27-2014,9821.53,9868.65,9818.5,9830.19,342266267,11768995512.55,179846
Tadawul All Share Index (TASI),05-28-2014,9830.19,9839.53,9778.06,9798.45,321395821,10733109228.4,173547
Tadawul All Share Index (TASI),05-29-2014,9798.45,9870.76,9760.76,9823.4,417193207,12649602025.15,183346
Tadawul All Share Index (TASI),06-01-2014,9823.4,9881.23,9821.37,9864.68,245818456,8467580203.75,143926
Tadawul All Share Index (TASI),06-02-2014,9864.68,9871.97,9821.92,9864.61,256425037,9342403523.9,141638
Tadawul All Share Index (TASI),06-03-2014,9864.61,9867.06,9826.82,9838.86,264763577,9889073544.7,152286
Tadawul All Share Index (TASI),06-04-2014,9838.86,9862.24,9813.92,9856.52,233319409,8861237276.1,139318
Tadawul All Share Index (TASI),06-05-2014,9856.52,9881.55,9851.03,9860.41,277356425,9533063913.1,151695
Tadawul All Share Index (TASI),06-08-2014,9860.41,9889.97,9716.44,9853.51,336601264,11759638799.2,195149
Tadawul All Share Index (TASI),06-09-2014,9853.51,9895.2,9814.51,9892.12,217993306,8705545352.3,145671
Tadawul All Share Index (TASI),06-10-2014,9892.12,9933.92,9873.17,9905.68,301282034,11112963695.9,172248
Tadawul All Share Index (TASI),06-11-2014,9905.68,9907.09,9852.32,9871.68,219520520,8448623345.4,145098
Tadawul All Share Index (TASI),06-12-2014,9871.68,9875.61,9799.97,9826.67,323981035,8858563633.8,127560
Tadawul All Share Index (TASI),06-15-2014,9826.67,9826.67,9672.05,9716.99,235838142,7754111575.7,140664
Tadawul All Share Index (TASI),06-16-2014,9716.99,9719.64,9515.43,9523.18,266230100,8620107950.25,152349
Tadawul All Share Index (TASI),06-17-2014,9523.18,9577.61,9430.13,9574.51,296974229,8903738328.95,146799
Tadawul All Share Index (TASI),06-18-2014,9574.51,9643.57,9565.3,9639.05,207228981,7122152884.4,122923
Tadawul All Share Index (TASI),06-19-2014,9639.05,9668.74,9616.33,9648.26,178711093,6269441934.3,123994
Tadawul All Share Index (TASI),06-22-2014,9648.26,9704.08,9608.69,9657.41,198949014,6784400494.6,126114
Tadawul All Share Index (TASI),06-23-2014,9657.41,9657.41,9488.18,9553.56,231074810,7451210148.35,140335
Tadawul All Share Index (TASI),06-24-2014,9553.56,9556.02,9412.93,9522.1,233209691,7664637638.45,141536
Tadawul All Share Index (TASI),06-25-2014,9522.1,9581.31,9522.1,9581.03,199475336,6878976272.45,144162
Tadawul All Share Index (TASI),06-26-2014,9581.03,9591.54,9553.86,9569.49,201601317,7689450104.85,156469
Tadawul All Share Index (TASI),06-29-2014,9569.49,9569.49,9484.49,9513.71,122988132,4666084795.8,102580
Tadawul All Share Index (TASI),06-30-2014,9513.71,9533.72,9470.27,9513.02,142927867,5250358905.35,106108
Tadawul All Share Index (TASI),07-01-2014,9513.02,9585.04,9508.04,9584.31,156828857,5222222811.7,132034
Tadawul All Share Index (TASI),07-02-2014,9584.31,9685.99,9583.99,9678.51,183243808,6504761877.95,137074
Tadawul All Share Index (TASI),07-03-2014,9678.51,9692.61,9646.86,9687.94,223950080,7275654838.9,182515
Tadawul All Share Index (TASI),07-06-2014,9687.94,9757.94,9684.27,9752.16,196375314,7462075312.75,213449
Tadawul All Share Index (TASI),07-07-2014,9752.16,9794.65,9748.04,9789.52,181079492,6226647807.05,155590
Tadawul All Share Index (TASI),07-08-2014,9789.52,9797.74,9753.66,9779.6,169023201,6052499169.05,133311
Tadawul All Share Index (TASI),07-09-2014,9779.6,9788.97,9760.32,9787.41,162281027,5913844218.4,116336
Tadawul All Share Index (TASI),07-10-2014,9787.41,9817.79,9787.41,9803.29,154764834,6214022141.5,119535
Tadawul All Share Index (TASI),07-13-2014,9803.29,9833.31,9774.55,9812.5,169261686,6593832155.45,125257
Tadawul All Share Index (TASI),07-14-2014,9812.5,9816.71,9780.85,9808.04,176994440,6595795539.55,119698
Tadawul All Share Index (TASI),07-15-2014,9808.04,9827.88,9789.89,9798.33,145068408,5448455844.1,101960
Tadawul All Share Index (TASI),07-16-2014,9798.33,9818.18,9784.61,9810.81,180459239,6115662457.7,105312
Tadawul All Share Index (TASI),07-17-2014,9810.81,9816.46,9766.66,9786.58,184160259,5941837575.15,108728
Tadawul All Share Index (TASI),07-20-2014,9786.58,9788.17,9705.81,9736.79,164236881,5325794611.6,103121
Tadawul All Share Index (TASI),07-21-2014,9736.79,9763.59,9712.9,9750.02,152643615,5402079072.9,99580
Tadawul All Share Index (TASI),07-22-2014,9750.02,10068.63,9750.02,10025.14,362770535,12246363941.65,149650
Tadawul All Share Index (TASI),07-23-2014,10025.14,10187.19,10024.01,10162.73,256773794,9292453643.9,142647
Tadawul All Share Index (TASI),07-24-2014,10162.73,10227.93,10160.6,10214.73,284608500,8804849281.1,166079
Tadawul All Share Index (TASI),08-03-2014,10214.73,10313.46,10177.05,10302.88,200812022,6692782574.45,123587
Tadawul All Share Index (TASI),08-04-2014,10302.88,10409.47,10290.95,10405.81,250943075,8609231604.45,160341
Tadawul All Share Index (TASI),08-05-2014,10405.81,10501.38,10405.81,10450.52,310009590,10675104622.9,190759
Tadawul All Share Index (TASI),08-06-2014,10450.52,10494.12,10398.25,10478.34,217624491,7625514268.05,149016
Tadawul All Share Index (TASI),08-07-2014,10478.34,10585.38,10478.34,10552.48,227779095,8577160138.8,144291
Tadawul All Share Index (TASI),08-10-2014,10552.48,10614.11,10551.77,10579.12,220298917,8815489172.7,147844
Tadawul All Share Index (TASI),08-11-2014,10579.12,10603.3,10547.21,10596.55,227044845,8764264768.85,146906
Tadawul All Share Index (TASI),08-12-2014,10596.55,10608.04,10553.5,10588.89,234661327,9294654898.5,151525
Tadawul All Share Index (TASI),08-13-2014,10588.89,10641.64,10572.7,10593.1,236934896,10824364094.65,168158
Tadawul All Share Index (TASI),08-14-2014,10593.1,10626.01,10575.33,10588.26,243758063,10156027107.15,172239
Tadawul All Share Index (TASI),08-17-2014,10588.26,10652.69,10583.15,10639.04,259619752,9280601399,138757
Tadawul All Share Index (TASI),08-18-2014,10639.04,10682.5,10628.69,10650.09,278107232,9725305624.8,152353
Tadawul All Share Index (TASI),08-19-2014,10650.09,10668.56,10638.84,10659.56,247907591,9675533249.3,153527
Tadawul All Share Index (TASI),08-20-2014,10659.56,10741.71,10653.97,10716.24,265696187,10771086879.3,168943
Tadawul All Share Index (TASI),08-21-2014,10716.24,10745.73,10712.42,10734.76,226295146,7898162952.85,134578
Tadawul All Share Index (TASI),08-24-2014,10734.76,10905.36,10734.76,10903.04,321818544,10754993848.3,152358
Tadawul All Share Index (TASI),08-25-2014,10903.04,11051.03,10797.83,10842.78,532462333,16134518695.75,223502
Tadawul All Share Index (TASI),08-26-2014,10842.78,10943.75,10817.93,10939.84,366788530,11129444180,151283
Tadawul All Share Index (TASI),08-27-2014,10939.84,11031.47,10939.84,11029.95,451797575,13229679225.45,172060
Tadawul All Share Index (TASI),08-28-2014,11029.95,11070.7,11001.19,11042.03,298559114,9999144640.55,150254
Tadawul All Share Index (TASI),08-31-2014,11042.03,11114.91,11041.54,11112.12,302466921,9756557058.95,146556
Tadawul All Share Index (TASI),09-01-2014,11112.12,11138.41,11060.87,11116.75,341024447,10691262181.85,149052
Tadawul All Share Index (TASI),09-02-2014,11116.75,11116.75,11026.15,11048.19,308091036,10379574564.9,150116
Tadawul All Share Index (TASI),09-03-2014,11048.19,11099.33,11026.91,11061.14,319185574,12000593607,170609
Tadawul All Share Index (TASI),09-04-2014,11061.14,11073.05,11009.71,11068.83,327078014,11548879903.85,176315
Tadawul All Share Index (TASI),09-07-2014,11068.83,11141.02,11068.72,11135.96,289794760,10552332158.35,156376
Tadawul All Share Index (TASI),09-08-2014,11135.96,11150.36,11104.75,11143.82,279145468,10535995688.4,159846
Tadawul All Share Index (TASI),09-09-2014,11143.82,11159.5,11129.67,11149.36,314550439,11218338669.55,147976
Tadawul All Share Index (TASI),09-10-2014,11149.36,11154.29,11082.93,11126.01,362266996,11776159299.15,165001
Tadawul All Share Index (TASI),09-11-2014,11126.01,11148.66,11050.93,11063.14,339528625,11489378611.4,173756
Tadawul All Share Index (TASI),09-14-2014,11063.14,11125.63,11015,11026.96,290369842,9989265208.35,143744
Tadawul All Share Index (TASI),09-15-2014,11026.96,11047.02,10910.91,10932.73,290321897,9881324530,147772
Tadawul All Share Index (TASI),09-16-2014,10932.73,11016.83,10931.6,10993.35,287607837,8588710662.9,120997
Tadawul All Share Index (TASI),09-17-2014,10993.35,11097.72,10993.35,11080.91,271536731,8780507807.95,122966
Tadawul All Share Index (TASI),09-18-2014,11080.91,11105.24,11053.4,11062.37,241651042,8447331559.8,135635
Tadawul All Share Index (TASI),09-21-2014,11062.37,11081.76,10977.95,11010.68,265932196,9223068533.25,137696
Tadawul All Share Index (TASI),09-22-2014,11010.68,11010.68,10822.8,10874.82,273211757,9031947119,141771
Tadawul All Share Index (TASI),09-24-2014,10874.82,10875.61,10614.08,10720.51,331889258,10334370027,160994
Tadawul All Share Index (TASI),09-25-2014,10720.51,10811.49,10718.66,10765.02,227170290,7700996771.55,121026
Tadawul All Share Index (TASI),09-28-2014,10765.02,10782.75,10633.46,10674.17,197972565,6720918013.85,114929
Tadawul All Share Index (TASI),09-29-2014,10674.17,10757.84,10633.38,10757.41,185107408,6283072070.55,100472
Tadawul All Share Index (TASI),09-30-2014,10757.41,10861.44,10757.41,10854.79,189861592,6471666958.55,102361
Tadawul All Share Index (TASI),10-01-2014,10854.79,10868.92,10813.72,10849.61,163769956,5743776953.1,94866
Tadawul All Share Index (TASI),10-02-2014,10849.61,10860.81,10732.59,10851.48,200694929,6790951675.95,106859
Tadawul All Share Index (TASI),10-12-2014,10851.48,10851.48,10123.54,10145.38,272996820,8718167081.65,140559
Tadawul All Share Index (TASI),10-13-2014,10145.38,10383.35,10112.02,10377.94,249544667,7854108165.4,125719
Tadawul All Share Index (TASI),10-14-2014,10377.94,10377.94,10071.76,10177.11,231682967,7563922355.2,118614
Tadawul All Share Index (TASI),10-15-2014,10177.11,10177.11,9893.41,9903,246325755,7303294271.15,110775
Tadawul All Share Index (TASI),10-16-2014,9903,9903,9340.62,9547.54,331918437,10192311507.75,156848
Tadawul All Share Index (TASI),10-19-2014,9547.54,9942.61,9547.54,9775.32,267989180,8737249964.45,122840
Tadawul All Share Index (TASI),10-20-2014,9775.32,9887.18,9758.33,9882.36,264814773,7734436274.5,120057
Tadawul All Share Index (TASI),10-21-2014,9882.36,10147.21,9882.36,10136.46,294760446,9285722903.5,140963
Tadawul All Share Index (TASI),10-22-2014,10136.46,10267.5,10104.22,10206.19,297978126,9465886837.1,147660
Tadawul All Share Index (TASI),10-23-2014,10206.19,10206.19,10041.15,10165.33,232500076,7600662322.3,126848
Tadawul All Share Index (TASI),10-26-2014,10165.33,10313.96,10130.29,10313.96,245797495,8155073071.85,123900
Tadawul All Share Index (TASI),10-27-2014,10313.96,10358.89,10194.28,10194.42,217321621,7410785608.15,123003
Tadawul All Share Index (TASI),10-28-2014,10194.42,10216.24,10119.59,10163.66,199711466,6671946695.2,116648
Tadawul All Share Index (TASI),10-29-2014,10163.66,10216.57,10076.05,10081.96,220180827,7196123477.35,121892
Tadawul All Share Index (TASI),10-30-2014,10081.96,10081.96,9925.37,10034.92,196714476,6460723436.2,125944
Tadawul All Share Index (TASI),11-02-2014,10034.92,10172.15,10034.92,10099.27,175349511,5789790469.55,96989
Tadawul All Share Index (TASI),11-03-2014,10099.27,10142.82,10075.68,10141.67,173118314,5776705676.35,95205
Tadawul All Share Index (TASI),11-04-2014,10141.67,10141.67,9750.72,9784.57,262227126,8412679614.4,132053
Tadawul All Share Index (TASI),11-05-2014,9784.57,9784.57,9436.38,9628.84,248341135,7382605931.05,121626
Tadawul All Share Index (TASI),11-06-2014,9628.84,9665.96,9583.12,9649.28,201974237,7282809426.5,100059
Tadawul All Share Index (TASI),11-09-2014,9649.28,9689.89,9593.91,9688.65,210349993,8555940835.8,106625
Tadawul All Share Index (TASI),11-10-2014,9688.65,9796.97,9686.29,9793.2,193247582,6841336800.6,105419
Tadawul All Share Index (TASI),11-11-2014,9793.2,9814.88,9719.78,9768.05,288001079,8493847000.7,125486
Tadawul All Share Index (TASI),11-12-2014,9768.05,9832.74,9751.39,9766.01,234064664,7096798881.45,108361
Tadawul All Share Index (TASI),11-13-2014,9766.01,9766.71,9657.68,9681.66,197665141,5929346445.85,104880
Tadawul All Share Index (TASI),11-16-2014,9681.66,9683.45,9525.46,9553.81,172824343,6086229327.5,111372
Tadawul All Share Index (TASI),11-17-2014,9553.81,9553.81,9224.18,9289.55,239380321,7835177834.7,136383
Tadawul All Share Index (TASI),11-18-2014,9289.55,9390.78,9285.29,9374.68,301353496,9930787094.8,158076
Tadawul All Share Index (TASI),11-19-2014,9374.68,9417.35,9320.25,9383.79,221668404,7416953217.8,133446
